CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
10669	176.87291	1184085313	0.67636	0.31918	176.62550	0.24741	373	1	0.82789	0.31633	1	0.78590	0.32449	1	0.80689	0.32041	1	0.24314	0.53483	21.97089	1.04969	1	0.67939	0.51144	22.03227	1.04969	1	-0.03900	-0.00454	0.64373	0.00449	1	0.02127	-0.00234	0.57661	0.00405	1	0.79740	0.57593	0	0
10670	176.88937	1184139878	0.68354	0.32010	176.62550	0.26387	373	1	0.82059	0.33089	1	0.77609	0.33880	1	0.79834	0.33484	1	0.24411	0.53464	22.22873	1.02952	1	0.68002	0.51167	22.18554	1.02952	1	-0.03548	-0.00420	0.59531	0.00409	1	0.02173	-0.00243	0.57957	0.00397	1	0.79740	0.57593	0	0
10671	176.90588	1184194538	0.69029	0.32206	176.62550	0.28038	373	1	0.81158	0.35963	1	0.79838	0.35116	1	0.80498	0.35540	1	0.24475	0.53499	22.24460	1.00935	1	0.68233	0.51023	20.33638	1.00935	1	-0.03548	-0.00420	0.59531	0.00409	1	0.02173	-0.00243	0.57957	0.00397	1	0.79740	0.57593	0	0
10672	176.92247	1184249494	0.69565	0.32444	176.62550	0.29697	373	1	0.80042	0.36893	1	0.78412	0.36532	1	0.79227	0.36713	1	0.24495	0.53489	22.16199	0.98917	1	0.68238	0.51025	20.38586	0.98917	1	-0.03548	-0.00420	0.59531	0.00409	1	0.02173	-0.00243	0.57957	0.00397	1	0.79740	0.57593	0	0
10673	176.93874	1184303418	0.72824	0.32256	176.62550	0.29697	373	0	0.79537	0.37903	1	0.77681	0.37553	1	0.78609	0.37728	1	0.24496	0.53492	22.24393	0.97505	1	0.68212	0.50946	20.12318	0.97505	1	-0.03589	-0.00423	0.59980	0.00390	1	0.02191	-0.00241	0.58442	0.00344	1	0.79740	0.57593	0	0
10674	176.95523	1184358017	0.76650	0.34162	176.62550	0.29697	373	0	0.83777	0.37629	1	0.77176	0.34506	1	0.80476	0.36067	1	0.24462	0.53493	22.29104	0.98111	1	0.68211	0.50968	20.32862	0.98111	1	-0.03589	-0.00423	0.59980	0.00390	1	0.02191	-0.00241	0.58442	0.00344	1	0.79740	0.57593	0	0
10675	176.97176	1184412776	0.78357	0.34799	176.62550	0.29697	373	0	0.84050	0.37564	1	0.79493	0.34586	1	0.81772	0.36075	1	0.24442	0.53533	22.34526	0.98716	1	0.68201	0.50956	20.42665	0.98716	1	-0.03589	-0.00423	0.59980	0.00390	1	0.02191	-0.00241	0.58442	0.00344	1	0.79740	0.57593	0	0
10676	176.98849	1184468214	0.79246	0.35058	176.93874	0.04976	374	1	0.84291	0.37136	1	0.79535	0.34529	1	0.81913	0.35832	1	0.24435	0.53529	22.33712	0.99321	1	0.68188	0.50956	20.49701	0.98794	1	-0.03589	-0.00432	0.59980	0.00399	1	0.02111	-0.00228	0.56416	0.00343	1	0.79740	0.57593	0	0
10677	177.00488	1184522549	0.79396	0.34913	176.93874	0.06615	374	1	0.81832	0.33909	1	0.78159	0.34758	1	0.79995	0.34333	1	0.24424	0.53543	22.47375	0.98794	1	0.68011	0.51145	22.86560	0.98267	1	-0.03589	-0.00432	0.59980	0.00399	1	0.02111	-0.00228	0.56416	0.00343	1	0.79740	0.57593	0	0
10678	177.02124	1184576732	0.79571	0.34634	176.93874	0.08250	374	1	0.81832	0.30492	1	0.79062	0.35990	1	0.80447	0.33241	1	0.24420	0.53565	22.74770	0.98267	1	0.67990	0.51115	23.10146	0.97740	1	-0.03589	-0.00432	0.59980	0.00399	1	0.02111	-0.00228	0.56416	0.00343	1	0.79740	0.57593	0	0
10679	177.03773	1184631361	0.79662	0.34492	176.93874	0.09900	374	1	0.81634	0.30904	1	0.78783	0.36376	1	0.80208	0.33640	1	0.24406	0.53578	22.50351	0.97740	1	0.67998	0.51104	23.22109	0.97213	1	-0.03660	-0.00449	0.61027	0.00403	1	0.02144	-0.00242	0.57540	0.00390	1	0.79740	0.57593	0	0
10680	177.05424	1184686036	0.79597	0.34743	176.93874	0.11551	374	1	0.80352	0.34314	1	0.77923	0.38681	1	0.79138	0.36497	1	0.24410	0.53617	22.60037	0.97213	1	0.68032	0.51139	22.70878	0.97213	1	-0.03660	-0.00449	0.61027	0.00403	1	0.02144	-0.00242	0.57540	0.00390	1	0.79740	0.57593	0	0
10681	177.07076	1184740730	0.79527	0.34689	176.93874	0.13202	374	1	0.80787	0.35023	1	0.77150	0.33493	1	0.78969	0.34258	1	0.24408	0.53626	22.84312	0.97213	1	0.68005	0.51124	22.98507	0.97213	1	-0.03660	-0.00449	0.61027	0.00403	1	0.02144	-0.00242	0.57540	0.00390	1	0.79740	0.57593	0	0
10682	177.08762	1184796613	0.79471	0.34646	176.93874	0.14888	374	1	0.80787	0.35023	1	0.77150	0.33493	1	0.78969	0.34258	1	0.24411	0.53626	22.77844	0.97213	1	0.67996	0.51132	22.98529	0.97213	1	-0.03589	-0.00441	0.59980	0.00398	1	0.02154	-0.00242	0.57583	0.00386	1	0.79740	0.57593	0	0
10683	177.10378	1184850125	0.79554	0.34648	176.93874	0.16504	374	1	0.82772	0.35370	1	0.78001	0.33967	1	0.80386	0.34668	1	0.24440	0.53653	22.74772	0.97213	1	0.68046	0.51174	23.29115	0.97213	1	-0.03589	-0.00441	0.59980	0.00398	1	0.02154	-0.00242	0.57583	0.00386	1	0.79740	0.57593	0	0
10684	177.12027	1184904765	0.79651	0.34710	176.93874	0.18153	374	1	0.82957	0.35451	1	0.78474	0.35330	1	0.80716	0.35390	1	0.24464	0.53655	22.95683	0.97213	1	0.68076	0.51163	23.58348	0.97213	1	-0.03589	-0.00441	0.59980	0.00398	1	0.02154	-0.00242	0.57583	0.00386	1	0.79740	0.57593	0	0
10685	177.13675	1184959393	0.79744	0.34747	176.93874	0.19801	374	1	0.82957	0.35451	1	0.78751	0.34939	1	0.80854	0.35195	1	0.24470	0.53658	23.00039	0.97213	1	0.68076	0.51174	23.44595	0.97740	1	-0.03589	-0.00441	0.59980	0.00402	1	0.02173	-0.00243	0.57957	0.00398	1	0.79740	0.57593	0	0
10686	177.15305	1185013360	0.79835	0.34781	176.93874	0.21431	374	1	0.84363	0.35564	1	0.77683	0.34892	1	0.81023	0.35228	1	0.24472	0.53666	22.96493	0.97740	1	0.68109	0.51163	23.33198	0.98267	1	-0.03589	-0.00441	0.59980	0.00402	1	0.02173	-0.00243	0.57957	0.00398	1	0.79740	0.57593	0	0
10687	177.16963	1185068306	0.79848	0.34787	176.93874	0.23090	374	1	0.81809	0.35005	1	0.78236	0.34711	1	0.80023	0.34858	1	0.24484	0.53650	23.08736	0.98267	1	0.68103	0.51161	23.45842	0.98794	1	-0.03589	-0.00441	0.59980	0.00402	1	0.02173	-0.00243	0.57957	0.00398	1	0.79740	0.57593	0	0
10688	177.18626	1185123419	0.79892	0.34736	176.93874	0.24753	374	1	0.82261	0.34123	1	0.78850	0.33835	1	0.80556	0.33979	1	0.24489	0.53650	23.09460	0.99463	1	0.68106	0.51147	23.42869	0.99990	1	-0.03752	-0.00461	0.62788	0.00433	1	0.02173	-0.00243	0.57957	0.00407	1	0.79740	0.57593	0	0
10689	177.20251	1185177225	0.79890	0.34617	176.93874	0.26378	374	1	0.80266	0.32633	1	0.79450	0.32783	1	0.79858	0.32708	1	0.24498	0.53642	23.04131	1.00659	1	0.68108	0.51141	23.42093	1.00659	1	-0.03752	-0.00461	0.62788	0.00433	1	0.02173	-0.00243	0.57957	0.00407	1	0.79740	0.57593	0	0
10690	177.21916	1185232395	0.79891	0.34445	176.93874	0.28043	374	1	0.80787	0.31297	1	0.79054	0.31755	1	0.79920	0.31526	1	0.24499	0.53632	22.94239	1.01327	1	0.68092	0.51128	23.60435	1.01327	1	-0.03752	-0.00461	0.62788	0.00433	1	0.02173	-0.00243	0.57957	0.00407	1	0.79740	0.57593	0	0
10691	177.23566	1185287018	0.79908	0.34265	176.93874	0.29692	374	1	0.81024	0.30795	1	0.79392	0.31264	1	0.80208	0.31030	1	0.24494	0.53603	23.13721	1.01996	1	0.68091	0.51126	23.63275	1.01996	1	-0.03752	-0.00461	0.62788	0.00445	1	0.02173	-0.00243	0.57957	0.00419	1	0.79740	0.57593	0	0
10692	177.25215	1185341652	0.79911	0.34028	176.93874	0.31342	374	1	0.80150	0.28379	1	0.79778	0.30644	1	0.79964	0.29512	1	0.24493	0.53573	23.07171	1.01996	1	0.68100	0.51117	23.73102	1.01996	1	-0.03752	-0.00461	0.62788	0.00445	1	0.02173	-0.00243	0.57957	0.00419	1	0.79740	0.57593	0	0
10693	177.26865	1185396306	0.80084	0.34086	176.93874	0.32991	374	1	0.85096	0.33072	1	0.82014	0.37436	1	0.83555	0.35254	1	0.24587	0.53657	22.99180	1.01996	1	0.68199	0.51341	23.83263	1.01996	1	-0.03752	-0.00461	0.62788	0.00445	1	0.02173	-0.00243	0.57957	0.00419	1	0.79740	0.57593	0	0
10694	177.28502	1185450574	0.80265	0.34110	176.93874	0.34628	374	1	0.85096	0.33072	1	0.83034	0.36140	1	0.84065	0.34606	1	0.24643	0.53720	23.13526	1.01996	1	0.68230	0.51376	23.97258	1.03910	1	-0.03694	-0.00478	0.62443	0.00442	1	0.02173	-0.00243	0.57957	0.00433	1	0.79740	0.57593	0	0
10695	177.30151	1185505203	0.80796	0.34615	176.93874	0.36278	374	1	0.92726	0.44018	1	0.92234	0.47447	1	0.92480	0.45733	1	0.24974	0.54224	23.01620	1.03910	1	0.68665	0.51701	21.16868	1.05824	1	-0.03694	-0.00478	0.62443	0.00442	1	0.02173	-0.00243	0.57957	0.00433	1	0.79740	0.57593	0	0
10696	177.31802	1185559890	0.81338	0.34926	176.93874	0.37929	374	1	0.93935	0.41097	1	0.93637	0.43058	1	0.93786	0.42078	1	0.24967	0.54232	22.94414	1.05824	1	0.68668	0.51704	21.21725	1.07738	1	-0.03694	-0.00478	0.62443	0.00442	1	0.02173	-0.00243	0.57957	0.00433	1	0.79740	0.57593	0	0
10697	177.33452	1185614537	0.81816	0.35226	176.93874	0.39578	374	1	0.94511	0.40321	1	0.92091	0.44533	1	0.93301	0.42427	1	0.24968	0.54236	22.98247	1.07069	1	0.68658	0.51714	21.42041	1.05204	1	-0.03647	-0.00481	0.61728	0.00456	1	0.02022	-0.00253	0.53530	0.00362	1	0.79740	0.57593	0	0
10698	177.35103	1185669232	0.84817	0.36664	176.93874	0.39578	374	0	0.91085	0.44905	1	0.89080	0.47619	1	0.90083	0.46262	1	0.24944	0.54261	22.89038	1.04535	1	0.68656	0.51754	21.37557	1.00757	1	-0.03647	-0.00481	0.61728	0.00456	1	0.02022	-0.00253	0.53530	0.00362	1	0.79740	0.57593	0	0
10699	177.36740	1185723459	0.85874	0.42566	176.93874	0.39578	374	0	0.88436	0.44937	1	0.85426	0.52000	1	0.86931	0.48468	1	0.24914	0.54307	22.94442	1.00088	1	0.68638	0.51773	21.16400	0.96309	1	-0.03647	-0.00481	0.61728	0.00456	1	0.02022	-0.00253	0.53530	0.00362	1	0.79740	0.57593	0	0
10700	177.38403	1185778552	0.85565	0.45313	176.93874	0.39578	374	0	0.86783	0.47302	1	0.83110	0.54312	1	0.84946	0.50807	1	0.24932	0.54337	22.98850	0.96309	1	0.68628	0.51790	21.25814	0.92531	1	-0.03694	-0.00496	0.62443	0.00415	1	0.01993	-0.00253	0.52759	0.00311	1	0.79740	0.57593	0	0
10701	177.40053	1185833202	0.85286	0.50233	176.93874	0.39578	374	0	0.86151	0.51222	1	0.81809	0.51626	1	0.83980	0.51424	1	0.24898	0.54398	22.96265	0.93199	1	0.68604	0.51797	21.16713	0.93199	1	-0.03694	-0.00496	0.62443	0.00415	1	0.01993	-0.00253	0.52759	0.00311	1	0.79740	0.57593	0	0
10702	177.41714	1185888245	0.85105	0.51241	176.93874	0.39578	374	0	0.88547	0.52247	1	0.81302	0.52251	1	0.84925	0.52249	1	0.24897	0.54407	22.92776	0.93868	1	0.68462	0.51971	24.06937	0.93868	1	-0.03694	-0.00496	0.62443	0.00415	1	0.01993	-0.00253	0.52759	0.00311	1	0.79740	0.57593	0	0
10703	177.43349	1185942390	0.85085	0.51534	176.93874	0.39578	374	0	0.88547	0.52247	1	0.81543	0.51993	1	0.85045	0.52120	1	0.24900	0.54407	22.94422	0.93868	1	0.68441	0.52002	24.34506	0.94279	1	-0.03607	-0.00484	0.60893	0.00393	1	0.02032	-0.00259	0.53881	0.00371	1	0.79740	0.57593	0	0
10704	177.44997	1185996991	0.84967	0.51562	177.40053	0.04944	375	1	0.88133	0.52110	1	0.81092	0.51184	1	0.84613	0.51647	1	0.24876	0.54386	22.97399	0.93610	1	0.68440	0.51985	24.54810	0.94020	1	-0.03607	-0.00484	0.60893	0.00393	1	0.02032	-0.00259	0.53881	0.00371	1	0.79740	0.57593	0	0
10705	177.46635	1186051284	0.84770	0.51545	177.40053	0.06583	375	1	0.87237	0.51864	1	0.80723	0.51091	1	0.83980	0.51478	1	0.24865	0.54371	22.94102	0.93351	1	0.68439	0.51929	24.78614	0.93761	1	-0.03607	-0.00484	0.60893	0.00393	1	0.02032	-0.00259	0.53881	0.00371	1	0.79740	0.57593	0	0
10706	177.48306	1186106660	0.84695	0.51468	177.40053	0.08253	375	1	0.87424	0.51619	1	0.81218	0.50545	1	0.84321	0.51082	1	0.24848	0.54357	22.97217	0.93761	1	0.68425	0.51920	24.80241	0.94616	1	-0.03694	-0.00496	0.62443	0.00403	1	0.02113	-0.00263	0.55698	0.00392	1	0.79740	0.57593	0	0
10707	177.49951	1186161148	0.84716	0.51215	177.40053	0.09898	375	1	0.87918	0.48208	1	0.81774	0.51180	1	0.84846	0.49694	1	0.24838	0.54317	23.10141	0.95285	1	0.68407	0.51832	24.77414	0.95729	1	-0.03694	-0.00496	0.62443	0.00403	1	0.02113	-0.00263	0.55698	0.00392	1	0.79740	0.57593	0	0
10708	177.51588	1186215372	0.84537	0.51067	177.40053	0.11536	375	1	0.85013	0.50469	1	0.81546	0.49599	1	0.83279	0.50034	1	0.24842	0.54280	23.15917	0.96398	1	0.68402	0.51807	24.50783	0.96843	1	-0.03694	-0.00496	0.62443	0.00403	1	0.02113	-0.00263	0.55698	0.00392	1	0.79740	0.57593	0	0
10709	177.53235	1186269933	0.84453	0.50887	177.40053	0.13182	375	1	0.85200	0.50205	1	0.82372	0.48687	1	0.83786	0.49446	1	0.24840	0.54268	23.18092	0.96843	1	0.68389	0.51772	24.23838	0.98297	1	-0.03607	-0.00466	0.60893	0.00410	1	0.02181	-0.00263	0.57503	0.00411	1	0.79740	0.57593	0	0
10710	177.54889	1186324701	0.84461	0.50900	177.40053	0.14836	375	1	0.87386	0.50730	1	0.81677	0.51305	1	0.84532	0.51018	1	0.24826	0.54174	22.88274	0.97628	1	0.68410	0.51759	24.71252	0.98638	1	-0.03607	-0.00466	0.60893	0.00410	1	0.02181	-0.00263	0.57503	0.00411	1	0.79740	0.57593	0	0
10711	177.56557	1186379981	0.84440	0.50814	177.40053	0.16504	375	1	0.86849	0.48969	1	0.81610	0.50931	1	0.84229	0.49950	1	0.24811	0.54151	22.98354	0.97970	1	0.68387	0.51691	25.04489	0.98980	1	-0.03607	-0.00466	0.60893	0.00410	1	0.02181	-0.00263	0.57503	0.00411	1	0.79740	0.57593	0	0
10712	177.58191	1186434105	0.84437	0.50725	177.40053	0.18138	375	1	0.86997	0.48764	1	0.81800	0.50725	1	0.84398	0.49744	1	0.24782	0.54121	22.90984	0.98311	1	0.68366	0.51707	25.35279	0.99321	1	-0.03664	-0.00472	0.61709	0.00417	1	0.02198	-0.00253	0.58176	0.00439	1	0.79740	0.57593	0	0
10713	177.59840	1186488721	0.83674	0.50540	177.40053	0.19788	375	1	0.75579	0.47539	1	0.73470	0.49103	1	0.74525	0.48321	1	0.24449	0.53984	23.28135	0.99321	1	0.67987	0.51517	25.59812	0.99321	1	-0.03664	-0.00472	0.61709	0.00417	1	0.02198	-0.00253	0.58176	0.00439	1	0.79740	0.57593	0	0
10714	177.61488	1186543345	0.82943	0.50347	177.40053	0.21436	375	1	0.74569	0.46002	1	0.72319	0.49693	1	0.73444	0.47848	1	0.24431	0.53960	23.24200	0.99321	1	0.67962	0.51532	25.45341	0.99321	1	-0.03664	-0.00472	0.61709	0.00417	1	0.02198	-0.00253	0.58176	0.00439	1	0.79740	0.57593	0	0
10715	177.63110	1186597053	0.82336	0.50140	177.40053	0.23058	375	1	0.74773	0.45584	1	0.72901	0.48904	1	0.73837	0.47244	1	0.24388	0.53946	23.12988	0.99990	1	0.67977	0.51511	25.17457	1.00567	1	-0.03752	-0.00471	0.62788	0.00436	1	0.02206	-0.00251	0.58740	0.00446	1	0.79740	0.57593	0	0
10716	177.64813	1186653471	0.81773	0.50013	177.40053	0.24760	375	1	0.75172	0.49634	1	0.71481	0.46555	1	0.73327	0.48094	1	0.24344	0.53924	23.37695	1.01236	1	0.67919	0.51482	25.49095	1.01813	1	-0.03752	-0.00471	0.62788	0.00436	1	0.02206	-0.00251	0.58740	0.00446	1	0.79740	0.57593	0	0
10717	177.66420	1186706726	0.81320	0.49796	177.40053	0.26367	375	1	0.77042	0.46986	1	0.71095	0.45686	1	0.74068	0.46336	1	0.24313	0.53915	23.52009	1.02482	1	0.67889	0.51469	25.28607	1.03059	1	-0.03752	-0.00471	0.62788	0.00436	1	0.02206	-0.00251	0.58740	0.00446	1	0.79740	0.57593	0	0
10718	177.68089	1186762012	0.80922	0.49595	177.40053	0.28036	375	1	0.77226	0.46642	1	0.71095	0.45686	1	0.74161	0.46164	1	0.24304	0.53913	23.40831	1.03059	1	0.67894	0.51481	25.04711	1.03059	1	-0.03589	-0.00441	0.59980	0.00434	1	0.02191	-0.00250	0.58442	0.00453	1	0.79740	0.57593	0	0
10719	177.69728	1186816324	0.77985	0.48441	177.40053	0.28036	375	0	0.74008	0.48229	1	0.70450	0.45957	1	0.72229	0.47093	1	0.24237	0.53897	23.48583	1.02390	1	0.67858	0.51438	25.06969	1.01813	1	-0.03589	-0.00441	0.59980	0.00434	1	0.02191	-0.00250	0.58442	0.00453	1	0.79740	0.57593	0	0
10720	177.71359	1186870312	0.74040	0.47389	177.40053	0.28036	375	0	0.71556	0.46402	1	0.68635	0.46274	1	0.70096	0.46338	1	0.24207	0.53900	23.48687	1.01144	1	0.67832	0.51444	25.08156	1.00567	1	-0.03589	-0.00441	0.59980	0.00434	1	0.02191	-0.00250	0.58442	0.00453	1	0.79740	0.57593	0	0
10721	177.73026	1186925516	0.72699	0.47098	177.40053	0.28036	375	0	0.71400	0.46755	1	0.68635	0.46274	1	0.70017	0.46514	1	0.24188	0.53915	23.66954	1.00567	1	0.67818	0.51442	25.18521	1.00567	1	-0.03691	-0.00457	0.61609	0.00440	1	0.02211	-0.00253	0.59100	0.00449	1	0.79740	0.57593	0	0
10722	177.74677	1186980226	0.71375	0.46718	177.69728	0.04948	376	1	0.68475	0.45694	1	0.66330	0.45465	1	0.67403	0.45579	1	0.24128	0.53880	23.66297	1.01236	1	0.67759	0.51438	25.00392	1.01813	1	-0.03691	-0.00457	0.61609	0.00440	1	0.02211	-0.00253	0.59100	0.00449	1	0.79740	0.57593	0	0
10723	177.76314	1187034485	0.70588	0.46735	177.69728	0.06586	376	1	0.69258	0.45288	1	0.65617	0.48317	1	0.67437	0.46802	1	0.24100	0.53851	23.74914	1.02482	1	0.67738	0.51397	24.92230	1.03059	1	-0.03691	-0.00457	0.61609	0.00440	1	0.02211	-0.00253	0.59100	0.00449	1	0.79740	0.57593	0	0
10724	177.77972	1187089433	0.70114	0.46652	177.69728	0.08244	376	1	0.69399	0.44933	1	0.66089	0.47544	1	0.67744	0.46238	1	0.24073	0.53852	23.73044	1.03059	1	0.67732	0.51393	24.97196	1.04271	1	-0.03669	-0.00449	0.61024	0.00448	1	0.02282	-0.00252	0.61106	0.00477	1	0.79740	0.57593	0	0
10725	177.79614	1187143827	0.69785	0.46220	177.69728	0.09886	376	1	0.69514	0.42080	1	0.66115	0.45170	1	0.67814	0.43625	1	0.24002	0.53804	23.88219	1.03602	1	0.67669	0.51353	24.78322	1.04237	1	-0.03669	-0.00449	0.61024	0.00448	1	0.02282	-0.00252	0.61106	0.00477	1	0.79740	0.57593	0	0
10726	177.81287	1187199227	0.69291	0.45730	177.69728	0.11559	376	1	0.67852	0.40802	1	0.63817	0.43806	1	0.65834	0.42304	1	0.23969	0.53785	23.62075	1.03568	1	0.67635	0.51326	24.79909	1.04203	1	-0.03669	-0.00449	0.61024	0.00448	1	0.02282	-0.00252	0.61106	0.00477	1	0.79740	0.57593	0	0
10727	177.82939	1187253953	0.68940	0.45272	177.69728	0.13211	376	1	0.68167	0.39904	1	0.64090	0.43307	1	0.66128	0.41605	1	0.23948	0.53775	23.83075	1.04946	1	0.67610	0.51313	25.08616	1.04946	1	-0.17912	-0.02231	3.03525	0.00448	0	0.02219	-0.00241	0.59559	0.00470	1	0.79740	0.57593	0	0
10728	177.84576	1187308205	0.68456	0.44744	177.69728	0.14848	376	1	0.65755	0.38596	1	0.62446	0.41382	1	0.64100	0.39989	1	0.23771	0.53764	23.93243	1.06359	1	0.67467	0.51263	24.85833	1.05724	1	-0.17912	-0.02231	3.03525	0.00448	0	0.02219	-0.00241	0.59559	0.00470	1	0.79740	0.57593	0	0
10729	177.86214	1187362428	0.67445	0.44310	177.69728	0.16486	376	1	0.58479	0.40152	1	0.56188	0.39803	1	0.57333	0.39977	1	0.23476	0.53784	24.39814	1.07136	1	0.67198	0.51241	24.79620	1.06501	1	-0.17912	-0.02231	3.03525	0.00448	0	0.02219	-0.00241	0.59559	0.00470	1	0.79740	0.57593	0	0
10730	177.87875	1187417465	0.66616	0.43906	177.69728	0.18147	376	1	0.58585	0.39654	1	0.56414	0.39252	1	0.57500	0.39453	1	0.23458	0.53742	23.62831	1.07913	1	0.67139	0.51230	25.04859	1.07278	1	-0.03850	-0.00465	0.63231	0.00484	1	0.02179	-0.00237	0.59689	0.00481	1	0.79740	0.57593	0	0
10731	177.89516	1187471805	0.65939	0.43748	177.69728	0.19788	376	1	0.58840	0.41651	1	0.56779	0.42067	1	0.57809	0.41859	1	0.23350	0.53712	23.61297	1.07278	1	0.67022	0.51197	24.72724	1.07278	1	-0.03850	-0.00465	0.63231	0.00484	1	0.02179	-0.00237	0.59689	0.00481	1	0.79740	0.57593	0	0
10732	177.91151	1187525996	0.65206	0.43408	177.69728	0.21423	376	1	0.56257	0.36180	1	0.55106	0.41799	1	0.55681	0.38989	1	0.23316	0.53708	23.14277	1.07278	1	0.67000	0.51196	24.90795	1.07278	1	-0.03850	-0.00465	0.63231	0.00484	1	0.02179	-0.00237	0.59689	0.00481	1	0.79740	0.57593	0	0
10733	177.92810	1187580942	0.64567	0.43133	177.69728	0.23082	376	1	0.56171	0.36683	1	0.55075	0.41873	1	0.55623	0.39278	1	0.23295	0.53697	23.36897	1.06535	1	0.66968	0.51184	24.86690	1.07170	1	-0.03800	-0.00443	0.62187	0.00464	1	0.02286	-0.00249	0.62741	0.00502	1	0.79740	0.57593	0	0
10734	177.94458	1187635544	0.61291	0.41449	177.69728	0.23082	376	0	0.53193	0.36895	1	0.51792	0.37633	1	0.52493	0.37264	1	0.23183	0.53749	24.37708	1.06426	1	0.66926	0.51193	24.76283	1.07061	1	-0.03800	-0.00443	0.62187	0.00464	1	0.02286	-0.00249	0.62741	0.00502	1	0.79740	0.57593	0	0
10735	177.96114	1187690404	0.56393	0.41589	177.69728	0.23082	376	0	0.51588	0.42284	1	0.51403	0.41175	1	0.51495	0.41729	1	0.23174	0.53721	24.33520	1.06318	1	0.66908	0.51165	24.76509	1.06953	1	-0.03800	-0.00443	0.62187	0.00464	1	0.02286	-0.00249	0.62741	0.00502	1	0.79740	0.57593	0	0
10736	177.97774	1187745417	0.54755	0.41660	177.69728	0.23082	376	0	0.51580	0.42352	1	0.51376	0.41252	1	0.51478	0.41802	1	0.23206	0.53690	23.50387	1.06210	1	0.66908	0.51170	25.01278	1.06845	1	-0.03850	-0.00462	0.62856	0.00471	1	0.02223	-0.00247	0.61019	0.00489	1	0.79740	0.57593	0	0
10737	177.99414	1187799728	0.53984	0.40735	177.94458	0.04956	377	1	0.54740	0.37868	1	0.48602	0.38051	1	0.51671	0.37959	1	0.23094	0.53742	24.31134	1.06845	1	0.66841	0.51219	25.06768	1.06845	1	-0.03850	-0.00462	0.62856	0.00471	1	0.02223	-0.00247	0.61019	0.00489	1	0.79740	0.57593	0	0
10738	178.01051	1187853961	0.53494	0.40274	177.94458	0.06593	377	1	0.53454	0.37086	1	0.49611	0.39776	1	0.51532	0.38431	1	0.23048	0.53756	24.35906	1.06845	1	0.66811	0.51232	24.66182	1.06845	1	-0.03850	-0.00462	0.62856	0.00471	1	0.02223	-0.00247	0.61019	0.00489	1	0.79740	0.57593	0	0
10739	178.02711	1187908985	0.53167	0.39967	177.94458	0.08253	377	1	0.53454	0.37086	1	0.49611	0.39776	1	0.51532	0.38431	1	0.23032	0.53768	24.17257	1.06845	1	0.66780	0.51245	25.06494	1.06845	1	-0.03842	-0.00460	0.62572	0.00485	1	0.02228	-0.00250	0.61660	0.00495	1	0.79740	0.57593	0	0
10740	178.04350	1187963256	0.52800	0.39984	177.94458	0.09892	377	1	0.53505	0.39499	1	0.47696	0.40678	1	0.50600	0.40088	1	0.22934	0.53773	24.22818	1.06845	1	0.66705	0.51251	24.77937	1.06845	1	-0.03842	-0.00460	0.62572	0.00485	1	0.02228	-0.00250	0.61660	0.00495	1	0.79740	0.57593	0	0
10741	178.06003	1188018019	0.52459	0.39933	177.94458	0.11545	377	1	0.50098	0.39292	1	0.50047	0.39862	1	0.50073	0.39577	1	0.22861	0.53799	24.41713	1.06845	1	0.66628	0.51240	24.89086	1.06845	1	-0.03842	-0.00460	0.62572	0.00485	1	0.02228	-0.00250	0.61660	0.00495	1	0.79740	0.57593	0	0
10742	178.07663	1188073023	0.52206	0.39837	177.94458	0.13205	377	1	0.50144	0.38806	1	0.50224	0.39324	1	0.50184	0.39065	1	0.22837	0.53784	24.29396	1.07588	1	0.66603	0.51243	25.20902	1.07588	1	-0.03978	-0.00473	0.64389	0.00505	1	0.02173	-0.00246	0.60646	0.00493	1	0.79740	0.57593	0	0
10743	178.09286	1188126779	0.51692	0.39599	177.94458	0.14828	377	1	0.48638	0.37845	1	0.45492	0.37064	1	0.47065	0.37454	1	0.22691	0.53781	24.30990	1.08331	1	0.66469	0.51187	24.60384	1.08331	1	-0.03978	-0.00473	0.64389	0.00505	1	0.02173	-0.00246	0.60646	0.00493	1	0.79740	0.57593	0	0
10744	178.10939	1188181557	0.51118	0.39319	177.94458	0.16481	377	1	0.45219	0.37404	1	0.45534	0.35652	1	0.45377	0.36528	1	0.22624	0.53792	24.43868	1.09074	1	0.66386	0.51172	24.80044	1.09074	1	-0.03978	-0.00473	0.64389	0.00505	1	0.02173	-0.00246	0.60646	0.00493	1	0.79740	0.57593	0	0
10745	178.12614	1188237038	0.50646	0.39043	177.94458	0.18156	377	1	0.45232	0.36914	1	0.45679	0.35090	1	0.45455	0.36002	1	0.22584	0.53785	24.41707	1.09818	1	0.66336	0.51198	25.15413	1.09818	1	-0.04008	-0.00472	0.64252	0.00517	1	0.02137	-0.00246	0.60642	0.00503	1	0.79740	0.57593	0	0
